# name                          ra                   dec                     
  HSC_star_39965757316029039   153.12633881023078   -1.9728438061990854     
  HSC_star_40999306836069519   141.99854262234285   -0.23107594975656617    
  HSC_star_41029650780019840   152.9534215801758    -1.4845372602397338     
  HSC_star_41148565539538843   192.7095308457591    -0.2680067999002072     
  HSC_star_41193095760471683   206.92495837922374   -0.14250420541473185    
  HSC_star_41615020462725955   349.4252507291223    -0.7563154219594411     
  HSC_star_41737620304189681   31.708287092423735   0.9776953912546321      
  HSC_star_42155554981834515   172.17462476759806   0.20416149287868707     
  HSC_star_42156104737647187   171.56701328173136   0.20448940712236782     
  HSC_star_42173284606836531   178.00664327702745   0.2573507353356154      
  HSC_star_42265776727549692   208.8932355557015    0.0023925729100834226   
  HSC_star_43742992074295714   348.8292248869678    2.326793913515639       
  HSC_star_45819278049428532   330.5192688855262    5.173660131259162       
  HSC_star_45823401218034714   332.3681998509018    5.118864886944603       
  HSC_star_39947761403059888   147.60055455216258   -1.584670579304753      
  HSC_star_40581750115550478   0.9263895577989438   -0.9769926501959294     
  HSC_star_40589721574855683   4.958061533312228    -0.8789483584802652     
  HSC_star_40643464500626102   21.508803188969807   -0.7834685364356068     
  HSC_star_40999031958172756   142.3306536680347    -0.11066514725599651    
  HSC_star_41078063651378518   169.18219606123435   -0.051067745833303244   
  HSC_star_41078059356407570   169.2580347112606    -0.2691703059765469     
  HSC_star_41096343032194401   174.3198098457052    -0.023809137941820338   
  HSC_star_41671765570638715   9.31893557875991     0.018486867660258713    
  HSC_star_42155417542876046   172.43508000477794   0.2175185356650874      
  HSC_star_42156375320581806   171.12220935619573   0.041162472907855754    
  HSC_star_42177953236283973   179.00793025023827   0.08524149155097938     
  HSC_star_41593442547030703   341.5355374307247    -0.7385168341034373     
  HSC_star_41738286024123201   30.700608513611865   0.08580792881797697     
  HSC_star_43194202628054846   161.56751206493078   2.6629747686108         
  HSC_star_43255504696267104   182.7656968639039    2.742947584153992       
  HSC_star_40079685618514014   192.28129876311326   -2.404811054252379      
  HSC_star_41029543405832813   153.1680230866494    -0.2440187598003502     
  HSC_star_41601680294300573   345.16209105715546   -1.0943749101707498     
  HSC_star_41733355401665961   29.973793860172062   0.7101307456190429      
  HSC_star_42212600737454783   191.67364151700264   0.6309674277766488      
  HSC_star_42265776727551507   208.93009864109465   0.041908670097750594    
  HSC_star_43756731674679188   352.6408258858465    2.1718162159634433      
  HSC_star_42300823660689193   220.99870761976482   0.0881038532136818      
  HSC_star_38557974410585357   37.526018207562565   -3.303600676109129      
  HSC_star_44257846983944875   162.48594573780957   4.329497112478742       
  HSC_star_44301690010100129   177.58880899760575   4.273864847581766       
  HSC_star_40163394531119523   220.30229138044623   -2.036335712819414      
  HSC_star_40630266066127759   17.092307918695845   -0.9480547404581648     
  HSC_star_43128085901501754   139.38838272118193   2.245390939276817       
  HSC_star_41021700795557756   148.96795727770413   -0.5485733912339381     
  HSC_star_40071576720259348   188.45629426515308   -2.359662225460287      
  HSC_star_41078059356414977   169.22926171534152   -0.126585096332575      
  HSC_star_74648752102599360   214.83585399162365   53.0078288812543        
  HSC_star_41104726808356562   177.795726252147     -0.06255337588825077    
  HSC_star_40963843291105447   130.62988544382483   -0.4348880829579542     
  HSC_star_41139632007569003   189.99538629060123   -0.22384583896678864    
  HSC_star_41209863312797649   213.95873188083087   -0.22744360063645536    
  HSC_star_41214261359316876   215.3224175458486    -0.1156626566165869     
  HSC_star_42120233170782871   160.61566723210035   0.11496785761270295     
  HSC_star_41078471673275720   168.65377055715334   -0.1635755705129978     
  HSC_star_41214811115120020   214.70747834924688   -0.27702254611395366    
  HSC_star_41197085785083848   208.8304342027984    -0.08686596744664027    
  HSC_star_41575296310205086   336.27483871957486   -0.9181526551923729     
  HSC_star_41627656256509147   354.7272840246928    -1.1648459007270415     
  HSC_star_41231995279270059   221.13794432186293   -0.007770667490689326   
  HSC_star_39965491028064647   153.41568657965433   -1.6333838855908367     
  HSC_star_44183067308357711   137.2312107058569    3.78456024914266        
  HSC_star_41733634574536493   29.680804937280456   0.9267259094150344      
  HSC_star_42208877000817919   189.22939531495857   0.08087254374377671     
  HSC_star_41052358272108151   159.40749677966357   -0.25469458748125995    
  HSC_star_40690898119443798   39.05826440569814    -0.044263124966058026   
  HSC_star_40691581019254346   38.221611019360246   -0.10208770262011041    
  HSC_star_41139614827698803   189.97062355077242   -0.9758362826606727     
  HSC_star_41140177468422548   189.2472054794322    -0.28008598236147675    
  HSC_star_41144171787996101   191.21666113384055   -0.08518850017222987    
  HSC_star_41144171787999622   191.25842233316155   -0.004450437141788718   
  HSC_star_41144579809888782   190.66996363742203   -0.23714127117595543    
  HSC_star_41201891853492418   209.7233993245391    -0.1781126259844786     
  HSC_star_42164763391715014   174.56223386234996   0.1899847081602112      
  HSC_star_42182218138807608   180.83224585514938   0.1385861191275744      
  HSC_star_40999302541107180   141.97526887415054   -0.4077508396227485     
  HSC_star_41570760824738576   334.9519722366226    -0.9384811727599297     
  HSC_star_42318978487434436   226.13194205622528   0.5424831656998995      
  HSC_star_41614603850898607   349.9519600019938    -0.8628588363372321     
  HSC_star_45828623898266906   332.6354863806866    5.192710888489561       
  HSC_star_42112266006447725   156.39000364693257   0.2795916884115031      
  HSC_star_42147441788610159   168.3504047710952    0.07191302680369539     
  HSC_star_42221525679495902   194.4033356279369    0.23513618171341516     
  HSC_star_40023202503604903   172.0183368274623    -2.1571633809878974     
  HSC_star_40123670378590809   207.16813420767807   -2.312800603404722      
  HSC_star_41672319621417669   8.607781698059318    0.17632940817980286     
  HSC_star_46905999264594658   338.74060534333233   6.303819977671864       
  HSC_star_70404362341475751   242.18791414772144   44.069333983857945      
  HSC_star_44315541279626784   181.0967348003661    3.001717146333592       
  HSC_star_40638392144251223   20.91705789269319    -0.2234556243983272     
  HSC_star_40682089141526656   36.16344705556362    -0.527774092784805      
  HSC_star_40963568413207231   130.83912378313448   -0.29080026015264876    
  HSC_star_69626041252992173   244.6802450267532    42.35079572686004       
  HSC_star_69635253957865020   247.9473697470376    42.6656623308074        
  HSC_star_41082594841883341   170.51593277866468   -0.10622372108019677    
  HSC_star_41144558335061763   190.6682429703772    -1.064340489499519      
