# name                     ra                 dec                  
  HSC_BD_41592493359260268 342.8120837976245  -0.12351591630967385 
  HSC_BD_37489644245378947 35.43500227477786  -5.5023762607372     
  HSC_BD_42058948282438480 139.42021423751467 0.7149764575888459   
  HSC_BD_41183595292807643 204.89026391775448 -0.9392419049262298  
  HSC_BD_44319943621106914 182.50824473801487 3.1276827342026357   
  HSC_BD_40158579872772322 219.37147265884585 -2.2517634418132753  
  HSC_BD_42041772708203206 132.912495988872   0.8945959178925456   
  HSC_BD_40141408593536103 212.86859548181164 -1.8134905855595673  
  HSC_BD_41561689853813522 332.32126479719057 -0.8835169619558536  
  HSC_BD_39961354974545175 151.57183088275755 -2.1690620999352976  
  HSC_BD_41742417782659461 32.66613112191815  0.4400616084073083   
  HSC_BD_37480727893266368 32.69688928796926  -4.851151677942562   
  HSC_BD_44345782144356921 192.34452632022385 3.1737822280814996   
  HSC_BD_41610210099356174 348.4361736802015  -0.6587055704998198  
  HSC_BD_45256727527952754 139.51973045641773 4.663678463319141    
  HSC_BD_40990351829255897 139.17172195740056 -1.153366438695412   
  HSC_BD_42181823001800419 181.24062643244548 0.9809533812711925   
  HSC_BD_42270475421768781 210.06409601658362 1.1065933296984516   
  HSC_BD_39613913595137265 34.071584452346166 -2.1220196864954723  
  HSC_BD_44179236197519639 135.076676700655   4.404318520778535    
  HSC_BD_36425737896461331 33.63586196311616  -6.756237268995215   
  HSC_BD_43694733821750980 332.2759267604355  1.665813359695375    
  HSC_BD_40062097727439095 186.34997948568338 -2.2666878233346472  
  HSC_BD_44161223104683905 129.56811383564346 4.179365834014524    
  HSC_BD_41597144808817166 343.8120155319735  -1.1979075519379854  
  HSC_BD_41082856834882793 170.12342422549648 -0.7445644453961404  
  HSC_BD_42191426548684604 183.16123268892065 0.12271463972755645  
  HSC_BD_44786162321086174 340.3775719336471  4.305622449782766    
  HSC_BD_36433717945714735 37.69507032830498  -6.399096586107926   
  HSC_BD_41570365687747065 335.5175592030884  -0.2588304908467938  
  HSC_BD_42094128359567247 151.2540276241241  0.5935427683678894   
  HSC_BD_42266081670228504 208.49807894439422 1.3156838375178312   
  HSC_BD_42050577391180226 135.94803836958707 1.2460987755072332   
  HSC_BD_41078750846145210 168.3207433621548  -0.04638947321699012 
  HSC_BD_41601959467180773 344.8080962128676  -0.8660236331451844  
  HSC_BD_41209837542974221 213.88417649788747 -1.2206312819430623  
  HSC_BD_40581767295405138 0.8949989091961875 -0.21652411192945042 
  HSC_BD_41566787979980071 332.9798826565302  -0.46005229818700105 
  HSC_BD_45282295468283723 149.44416510888365 4.913542822462177    
  HSC_BD_70378248940323002 229.55015473680533 44.14137902691164    
  HSC_BD_44429761639896214 219.88958328711135 3.2998165923684715   
  HSC_BD_42652946554446151 339.051777872864   0.10903393829963245  
  HSC_BD_42036940870017214 132.08307324924075 0.014923142731459777 
  HSC_BD_44200672379300852 143.17854808175804 4.370913739254844    
  HSC_BD_40049599372616759 180.84891546250415 -1.94887468188789    
  HSC_BD_43109952549574986 134.25684236451087 2.634273082469888    
  HSC_BD_43106082784041418 131.96431500193356 1.636291921448441    
  HSC_BD_40959316395577386 129.32159593031275 -0.005826906655503058
  HSC_BD_38544896235168182 32.855265674286805 -4.234330835587998   
  HSC_BD_41571181731536912 334.3535040536592  -0.5395078395486891  
  HSC_BD_39961354974545179 151.57193765416466 -2.169168417729228   
  HSC_BD_42296855110878983 218.87370995816693 0.6764726758671266   
  HSC_BD_43158880816999273 149.81174962458266 2.6153641106880396   
  HSC_BD_41219325125750333 215.87993575427788 -1.105161212053462   
  HSC_BD_40097569862326087 197.77895465731814 -1.6285765775674048  
  HSC_BD_41609935221446327 348.80857692051455 -0.6836293997150561  
  HSC_BD_42688268365486188 350.74836570603736 0.09479336980895477  
  HSC_BD_40159133923560755 218.6556727128045  -2.0713179700634834  
  HSC_BD_40035722333280424 177.3563880511414  -1.7286774297249852  
  HSC_BD_43365576118129588 219.7693629602098  2.090761158094488    
  HSC_BD_41091794661824962 172.96368587894247 -0.605858846841038   
  HSC_BD_40972647974063518 133.5454326984634  -0.08186137863699165 
  HSC_BD_42094411827402213 151.00546774573178 0.8985051966222947   
  HSC_BD_39970443125343643 154.2417790258087  -1.5496711379390773  
  HSC_BD_42270595680861411 209.80502024120187 0.461094711392959    
  HSC_BD_41562523077467097 331.3229862523471  -0.6194056875986043  
  HSC_BD_42040939484565855 133.99893679932165 0.5133793527320947   
  HSC_BD_39961354974545176 151.5719628472412  -2.1690676082358316  
  HSC_BD_39930568648964096 141.15011832191797 -2.257484535537838   
  HSC_BD_45242983632617146 135.82656360091522 4.592604568762752    
  HSC_BD_42653221432353311 338.66992566737713 0.16715963370386744  
  HSC_BD_39961354974545178 151.57182316455862 -2.1691699463239473  
  HSC_BD_44346469339126110 191.3370727120168  3.164250751348485    
  HSC_BD_43717020407044295 339.30157097690477 2.656255169227541    
  HSC_BD_44156825058163662 128.1876579335863  4.001918497200075    
  HSC_BD_42634675763567758 334.0478697323998  0.5520591288332992   
  HSC_BD_44320098239927318 182.45147859026804 3.89379412072989     
  HSC_BD_70395828241457417 237.83717699621008 43.491609790963516   
  HSC_BD_42626695714311391 330.0828495136991  0.18359377548495226  
  HSC_BD_42634950641474008 333.7712430355631  0.5145562396385833   
  HSC_BD_39934416939663579 143.29655173118087 -2.204109971383559   
  HSC_BD_41636886141227634 356.99919010594135 -0.26317044766324227 
  HSC_BD_44337260929229320 188.99962441601073 3.199204143637339    
  HSC_BD_42661626683346830 342.1445257450328  1.0533923549953488   
  HSC_BD_42036532848122953 132.51095608749546 0.20278366771531023  
  HSC_BD_42028561388818334 128.44524367286596 0.2132412588393036   
  HSC_BD_42028724597555390 128.24446415861934 1.2114725292460975   
  HSC_BD_42639885558879775 334.43148272244053 0.048225970242055265 
  HSC_BD_44165324798448114 131.54480939605943 3.1436436913365133   
  HSC_BD_42063213184967541 141.1337997356114  0.9764854948936779   
  HSC_BD_42063758645814212 140.41585481239173 0.825547179055913    
  HSC_BD_42203817529337088 188.6397920726678  1.1282864890470385   
  HSC_BD_42309628343642013 223.9239401942212  0.37321988208999163  
  HSC_BD_43198312911753168 163.3940475540704  1.9554574180315838   
  HSC_BD_43145141216625874 146.08457317252436 2.7394954627595163   
  HSC_BD_43378491084770565 224.7210838874923  1.842154201306625    
  HSC_BD_44429761639896211 219.8892330960996  3.2997832621135537   
  HSC_BD_41021146744772129 149.62428511453692 -0.659007146963842   
  HSC_BD_43162978215812282 151.76463331649194 1.504719564756673    
  HSC_BD_43695305052390543 331.5605817359273  2.527427363654714    
  HSC_BD_39605100322253688 31.090889509235897 -2.7391962974551975  
  HSC_BD_41228129808703547 218.8217492349019  -0.7702675709364232  
  HSC_BD_41109395437805768 178.8892094336797  -0.22506586757781022 
  HSC_BD_41113230843603467 181.20698656283167 -0.7714423058921839  
  HSC_BD_70417814179055846 247.7746925345705  43.40377250701087    
  HSC_BD_43690632127993798 330.4268437547963  2.599293778741336    
  HSC_BD_44231866726766024 153.07252617609757 4.084948803854428    
  HSC_BD_41742005465781211 33.21048421550603  0.40318871135224676  
  HSC_BD_43281734061531213 191.9436420101648  1.8035771908707683   
  HSC_BD_42639224133933384 335.36217482737464 1.0640935197338617   
  HSC_BD_41096059564354328 174.70861636084038 -0.4143582851630669  
  HSC_BD_42705602853472132 357.11650209622496 0.8723580193863759   
  HSC_BD_69608599390803746 236.52363914755452 42.88502063941599    
  HSC_BD_40668886412060424 31.754539093249257 -0.8735210017253338  
  HSC_BD_40045343060026779 179.32525884032918 -1.6567046360832582  
  HSC_BD_42028716007626712 128.30471663953142 0.918181147873508    
  HSC_BD_40682505753332772 35.50171282680312  -0.40293770729927353 
  HSC_BD_40959161776756040 129.48404644644972 -0.6991396618927693  
  HSC_BD_42806753628264730 31.19190252058953  2.2825677171836523   
  HSC_BD_45855162501187786 341.41710984500844 5.716674054029711    
  HSC_BD_41755899685000735 36.656514902508945 0.8652444962941638   
  HSC_BD_41223315150364081 218.04880685805776 -0.9833683489479681  
  HSC_BD_44442427498444429 225.249391228545   4.222010818909893    
  HSC_BD_46883454981259994 332.08130231970364 6.048651050180507    
  HSC_BD_41139494568623132 190.2697081658957  -0.09214770364393057 
  HSC_BD_45305110334540028 155.77255067905992 4.794210148395807    
  HSC_BD_43106228812929126 131.7930060113161  2.0703316541740944   
  HSC_BD_44174949820160019 133.2986444727188  3.363245807431543    
  HSC_BD_41614895908661441 349.6479957422851  -0.2250628506389751  
  HSC_BD_38544501098172215 33.46174679215926  -3.5792476966524496  
  HSC_BD_39614184178081713 33.605116620341725 -2.249753285313936   
  HSC_BD_42085886317316897 147.62678682379013 0.6855371274080706   
  HSC_BD_69639252572388251 250.60959940011972 43.130456727370266   
  HSC_BD_36438532604060777 38.62543306333476  -6.082371736125245   
  HSC_BD_45854745889359381 341.9573224958505  5.535463606208905    
  HSC_BD_42301519445386128 220.06749378246508 0.44425045144455677  
  HSC_BD_41566521692017463 333.40008605749614 -0.05923073881733072 
  HSC_BD_41711652931915395 22.27873569844817  1.2307125706700233   
  HSC_BD_41606357513692180 346.2739617543509  -0.8590763531610999  
  HSC_BD_41117766329052065 182.4761345957877  -0.6849219649090507  
  HSC_BD_42647865608135647 338.44942200903256 0.3706844146723971   
  HSC_BD_41574888288291913 336.79569047929317 -0.7633068571490974  
  HSC_BD_42696802465504228 354.06674554401616 0.7148063904607436   
  HSC_BD_42714927227477131 359.3168074132015  1.5445863634921146   
  HSC_BD_42648015931997836 338.3489827787868  0.9426844754993308   
  HSC_BD_43268960828808489 186.7960557769196  2.230252705151314    
  HSC_BD_41637002105340053 356.82074374452003 -1.1690027522242932  
  HSC_BD_43189104501850735 161.031269668077   1.9615868453719423   
  HSC_BD_43360619725873766 219.09954594169398 1.7161691412120095   
  HSC_BD_44438428883897698 223.12962304880799 3.6622728723847118   
  HSC_BD_70413716780231032 245.39519268952188 44.517812660361386   
  HSC_BD_44337278109111260 188.93703453288163 3.9080706348124976   
