# name                        ra                    dec                    
  HSC_QSO_40586027902977233   2.535819013711153     -0.27231744652825063   
  HSC_QSO_43224439197818119   172.81460681034892    2.5806541312767983     
  HSC_QSO_42687469501574657   351.79827017056203    1.2463050421606618     
  HSC_QSO_69590582002981917   229.24110905756504    42.48136039743924      
  HSC_QSO_40598393113821750   8.13197048923658      -0.46120016684387      
  HSC_QSO_39982791156315222   159.7288739014044     -2.3695042005669924    
  HSC_QSO_41109532876764378   178.69687131524472    -0.1721438974059402    
  HSC_QSO_42046170754738633   134.4105561148315     0.9368575868897102     
  HSC_QSO_42204624983188744   187.51166679885822    0.4516148573517223     
  HSC_QSO_37480727893264855   32.76742764998622     -4.89032178550296      
  HSC_QSO_43189229055910400   160.8352276103006     1.5179576495600786     
  HSC_QSO_40159395916546583   218.23700371578977    -2.5122883895463968    
  HSC_QSO_70377836623452069   230.4281854749248     44.01909807532487      
  HSC_QSO_44816093948166609   351.73716714173105    3.0510448708364923     
  HSC_QSO_41628364926117281   353.7457812540783     -0.1167611207022344    
  HSC_QSO_40660657254713911   28.022698436722724    -0.1246243647321044    
  HSC_QSO_74648477224678101   215.24105836720796    52.94493592966151      
  HSC_QSO_41627806580366197   354.4846356674129     -0.5531108637063697    
  HSC_QSO_41628364926117283   353.74584811911143    -0.11668135377439351   
  HSC_QSO_69569270375269758   217.96727476436809    42.09379908009705      
  HSC_QSO_42639477537006184   334.92459985370084    0.2156203294957138     
  HSC_QSO_42674670499007791   346.89732052535413    0.5303718519460326     
  HSC_QSO_70356104088930994   219.64977393879514    43.24974292010468      
  HSC_QSO_40106228516396202   200.96673900887023    -1.6614954097037926    
  HSC_QSO_69568445741548000   219.5860327433894     41.94629176989133      
  HSC_QSO_43295473661921253   195.6275956669097     1.6184386464277067     
  HSC_QSO_40079685618514623   192.26734081536105    -2.3767165428105193    
  HSC_QSO_42168779186120867   176.7017317287206     1.4055724500558702     
  HSC_QSO_41611030438109279   347.4814433217806     -0.9088732009846618    
  HSC_QSO_41117779213972423   182.3499610732716     -0.11292830130273568   
  HSC_QSO_69626041252995524   244.52631679597627    42.425592078694784     
  HSC_QSO_40669723930684683   30.559549248331756    -0.29674519611224914   
  HSC_QSO_44283947500195866   171.76635734371104    3.6368720670692634     
